,ShiftDate,ClinicName,ClinicCity,ClinicState,ShiftID,ShiftStart,ShiftEnd,DoctorFullName,HoursWorked
291,2005-02-18,Redmond,Redmond,WA,1,09:00:00,05:00:00,Mihail Kim,20
292,2005-02-18,Redmond,Redmond,WA,2,01:00:00,21:00:00,Mihail Kim,20
293,2005-02-19,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Kevin Mitchell,20
294,2005-02-19,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Robert Hodges,20
295,2005-02-19,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Rudolph Ison,20
296,2005-02-19,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,No Doctor,20
297,2005-02-19,Redmond,Redmond,WA,1,09:00:00,05:00:00,Michael John Greer,20
298,2005-02-19,Redmond,Redmond,WA,2,01:00:00,21:00:00,Kevin Mitchell,20
299,2005-02-20,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Laura German,20
300,2005-02-20,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Robert Hodges,20
301,2005-02-20,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Ben Goldstein,20
302,2005-02-20,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Mihail Kim,20
303,2005-02-20,Redmond,Redmond,WA,1,09:00:00,05:00:00,Johnny Kogan,20
304,2005-02-20,Redmond,Redmond,WA,2,01:00:00,21:00:00,Elizabeth Berndt,20
305,2005-02-21,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,George Abercrombie,20
306,2005-02-21,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Ben Goldstein,20
307,2005-02-21,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Laura German,20
308,2005-02-21,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Ben Goldstein,20
309,2005-02-21,Redmond,Redmond,WA,1,09:00:00,05:00:00,Laura German,20
310,2005-02-21,Redmond,Redmond,WA,2,01:00:00,21:00:00,Elizabeth Berndt,20
311,2005-02-22,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Kelly Steiner,20
312,2005-02-22,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Robert Hodges,20
313,2005-02-22,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Mihail Kim,20
314,2005-02-22,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Elizabeth Berndt,20
315,2005-02-22,Redmond,Redmond,WA,1,09:00:00,05:00:00,Mihail Kim,20
316,2005-02-22,Redmond,Redmond,WA,2,01:00:00,21:00:00,Rudolph Ison,20
317,2005-02-23,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Johnny Kogan,20
318,2005-02-23,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,George Abercrombie,20
319,2005-02-23,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,George Abercrombie,20
320,2005-02-23,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Mihail Kim,20
321,2005-02-23,Redmond,Redmond,WA,1,09:00:00,05:00:00,Johnny Kogan,20
322,2005-02-23,Redmond,Redmond,WA,2,01:00:00,21:00:00,Michael John Greer,20
323,2005-02-24,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,No Doctor,20
324,2005-02-24,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Kelly Steiner,20
325,2005-02-24,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Robert Hodges,20
326,2005-02-24,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Laura German,20
327,2005-02-24,Redmond,Redmond,WA,1,09:00:00,05:00:00,Rudolph Ison,20
328,2005-02-24,Redmond,Redmond,WA,2,01:00:00,21:00:00,No Doctor,20
329,2005-02-25,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Robert Hodges,20
330,2005-02-25,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Robert Hodges,20
331,2005-02-25,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Alan Frintu,20
332,2005-02-25,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Mihail Kim,20
333,2005-02-25,Redmond,Redmond,WA,1,09:00:00,05:00:00,Ben Goldstein,20
334,2005-02-25,Redmond,Redmond,WA,2,01:00:00,21:00:00,Mihail Kim,20
335,2005-02-26,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Johnny Kogan,20
336,2005-02-26,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Laura German,20
337,2005-02-26,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Johnny Kogan,20
338,2005-02-26,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Kevin Mitchell,20
339,2005-02-26,Redmond,Redmond,WA,1,09:00:00,05:00:00,Ben Goldstein,20
340,2005-02-26,Redmond,Redmond,WA,2,01:00:00,21:00:00,Kelly Steiner,20
341,2005-02-27,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Johnny Kogan,20
342,2005-02-27,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Robert Hodges,20
343,2005-02-27,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Michael John Greer,20
344,2005-02-27,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Ben Goldstein,20
345,2005-02-27,Redmond,Redmond,WA,1,09:00:00,05:00:00,Alan Frintu,20
346,2005-02-27,Redmond,Redmond,WA,2,01:00:00,21:00:00,No Doctor,20
347,2005-02-28,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Michael John Greer,20
348,2005-02-28,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Rudolph Ison,20
349,2005-02-28,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,George Abercrombie,20
350,2005-02-28,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Mihail Kim,20
351,2005-02-28,Redmond,Redmond,WA,1,09:00:00,05:00:00,Laura German,20
352,2005-02-28,Redmond,Redmond,WA,2,01:00:00,21:00:00,No Doctor,20
353,2005-03-01,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Rudolph Ison,20
354,2005-03-01,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Kelly Steiner,20
355,2005-03-01,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Laura German,20
356,2005-03-01,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Rudolph Ison,20
357,2005-03-01,Redmond,Redmond,WA,1,09:00:00,05:00:00,Alan Frintu,20
358,2005-03-01,Redmond,Redmond,WA,2,01:00:00,21:00:00,George Abercrombie,20
359,2005-03-02,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Michael John Greer,20
360,2005-03-02,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Alan Frintu,20
361,2005-03-02,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Kelly Steiner,20
362,2005-03-02,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Mihail Kim,20
363,2005-03-02,Redmond,Redmond,WA,1,09:00:00,05:00:00,Ben Goldstein,20
364,2005-03-02,Redmond,Redmond,WA,2,01:00:00,21:00:00,Kelly Steiner,20
365,2005-03-03,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Mihail Kim,20
366,2005-03-03,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Johnny Kogan,20
367,2005-03-03,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Robert Hodges,20
368,2005-03-03,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Mihail Kim,20
369,2005-03-03,Redmond,Redmond,WA,1,09:00:00,05:00:00,Elizabeth Berndt,20
370,2005-03-03,Redmond,Redmond,WA,2,01:00:00,21:00:00,Kelly Steiner,20
371,2005-03-04,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Laura German,20
372,2005-03-04,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Ben Goldstein,20
373,2005-03-04,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Kevin Mitchell,20
374,2005-03-04,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,No Doctor,20
375,2005-03-04,Redmond,Redmond,WA,1,09:00:00,05:00:00,Alan Frintu,20
376,2005-03-04,Redmond,Redmond,WA,2,01:00:00,21:00:00,Kelly Steiner,20
377,2005-03-05,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Laura German,20
378,2005-03-05,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Robert Hodges,20
379,2005-03-05,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Elizabeth Berndt,20
380,2005-03-05,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Michael John Greer,20
381,2005-03-05,Redmond,Redmond,WA,1,09:00:00,05:00:00,Ben Goldstein,20
382,2005-03-05,Redmond,Redmond,WA,2,01:00:00,21:00:00,George Abercrombie,20
383,2005-03-06,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Robert Hodges,20
384,2005-03-06,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,George Abercrombie,20
385,2005-03-06,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Elizabeth Berndt,20
386,2005-03-06,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Robert Hodges,20
387,2005-03-06,Redmond,Redmond,WA,1,09:00:00,05:00:00,Robert Hodges,20
388,2005-03-06,Redmond,Redmond,WA,2,01:00:00,21:00:00,Mihail Kim,20
389,2005-03-07,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Johnny Kogan,20
390,2005-03-07,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Robert Hodges,20
391,2005-03-07,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Robert Hodges,20
392,2005-03-07,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Laura German,20
393,2005-03-07,Redmond,Redmond,WA,1,09:00:00,05:00:00,Kelly Steiner,20
394,2005-03-07,Redmond,Redmond,WA,2,01:00:00,21:00:00,Rudolph Ison,20
395,2005-03-08,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Alan Frintu,20
396,2005-03-08,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Mihail Kim,20
397,2005-03-08,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,No Doctor,20
398,2005-03-08,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Robert Hodges,20
399,2005-03-08,Redmond,Redmond,WA,1,09:00:00,05:00:00,Alan Frintu,20
400,2005-03-08,Redmond,Redmond,WA,2,01:00:00,21:00:00,Kevin Mitchell,20
401,2005-03-09,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Kelly Steiner,20
402,2005-03-09,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Mihail Kim,20
403,2005-03-09,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Michael John Greer,20
404,2005-03-09,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Kelly Steiner,20
405,2005-03-09,Redmond,Redmond,WA,1,09:00:00,05:00:00,Johnny Kogan,20
406,2005-03-09,Redmond,Redmond,WA,2,01:00:00,21:00:00,Kelly Steiner,20
407,2005-03-10,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Robert Hodges,20
408,2005-03-10,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Robert Hodges,20
409,2005-03-10,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Alan Frintu,20
410,2005-03-10,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Michael John Greer,20
411,2005-03-10,Redmond,Redmond,WA,1,09:00:00,05:00:00,Alan Frintu,20
412,2005-03-10,Redmond,Redmond,WA,2,01:00:00,21:00:00,Ben Goldstein,20
413,2005-03-11,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Alan Frintu,20
414,2005-03-11,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Rudolph Ison,20
415,2005-03-11,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Rudolph Ison,20
416,2005-03-11,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Kelly Steiner,20
417,2005-03-11,Redmond,Redmond,WA,1,09:00:00,05:00:00,Laura German,20
418,2005-03-11,Redmond,Redmond,WA,2,01:00:00,21:00:00,Robert Hodges,20
419,2005-03-12,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Michael John Greer,20
420,2005-03-12,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Elizabeth Berndt,20
421,2005-03-12,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Rudolph Ison,20
422,2005-03-12,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Alan Frintu,20
423,2005-03-12,Redmond,Redmond,WA,1,09:00:00,05:00:00,Michael John Greer,20
424,2005-03-12,Redmond,Redmond,WA,2,01:00:00,21:00:00,Laura German,20
425,2005-03-13,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Ben Goldstein,20
426,2005-03-13,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Laura German,20
427,2005-03-13,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Kelly Steiner,20
428,2005-03-13,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Mihail Kim,20
429,2005-03-13,Redmond,Redmond,WA,1,09:00:00,05:00:00,Rudolph Ison,20
430,2005-03-13,Redmond,Redmond,WA,2,01:00:00,21:00:00,Alan Frintu,20
431,2005-03-14,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Alan Frintu,20
432,2005-03-14,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Alan Frintu,20
433,2005-03-14,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Mihail Kim,20
434,2005-03-14,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Kevin Mitchell,20
435,2005-03-14,Redmond,Redmond,WA,1,09:00:00,05:00:00,Johnny Kogan,20
436,2005-03-14,Redmond,Redmond,WA,2,01:00:00,21:00:00,Michael John Greer,20
437,2005-03-15,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Rudolph Ison,20
438,2005-03-15,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Johnny Kogan,20
439,2005-03-15,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Kevin Mitchell,20
440,2005-03-15,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Elizabeth Berndt,20
441,2005-03-15,Redmond,Redmond,WA,1,09:00:00,05:00:00,Elizabeth Berndt,20
442,2005-03-15,Redmond,Redmond,WA,2,01:00:00,21:00:00,Laura German,20
443,2005-03-16,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Laura German,20
444,2005-03-16,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Ben Goldstein,20
445,2005-03-16,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Johnny Kogan,20
446,2005-03-16,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Laura German,20
447,2005-03-16,Redmond,Redmond,WA,1,09:00:00,05:00:00,Johnny Kogan,20
448,2005-03-16,Redmond,Redmond,WA,2,01:00:00,21:00:00,Robert Hodges,20
449,2005-03-17,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Kevin Mitchell,20
450,2005-03-17,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Elizabeth Berndt,20
451,2005-03-17,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Michael John Greer,20
452,2005-03-17,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Kevin Mitchell,20
453,2005-03-17,Redmond,Redmond,WA,1,09:00:00,05:00:00,Alan Frintu,20
454,2005-03-17,Redmond,Redmond,WA,2,01:00:00,21:00:00,Elizabeth Berndt,20
455,2005-03-18,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Ben Goldstein,20
456,2005-03-18,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Michael John Greer,20
457,2005-03-18,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Laura German,20
458,2005-03-18,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Kevin Mitchell,20
459,2005-03-18,Redmond,Redmond,WA,1,09:00:00,05:00:00,Robert Hodges,20
460,2005-03-18,Redmond,Redmond,WA,2,01:00:00,21:00:00,Michael John Greer,20
461,2005-03-19,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,George Abercrombie,20
462,2005-03-19,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Mihail Kim,20
463,2005-03-19,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,George Abercrombie,20
464,2005-03-19,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Michael John Greer,20
465,2005-03-19,Redmond,Redmond,WA,1,09:00:00,05:00:00,Laura German,20
466,2005-03-19,Redmond,Redmond,WA,2,01:00:00,21:00:00,Rudolph Ison,20
467,2005-03-20,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Ben Goldstein,20
468,2005-03-20,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,No Doctor,20
469,2005-03-20,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Kelly Steiner,20
470,2005-03-20,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Kevin Mitchell,20
471,2005-03-20,Redmond,Redmond,WA,1,09:00:00,05:00:00,No Doctor,20
472,2005-03-20,Redmond,Redmond,WA,2,01:00:00,21:00:00,Johnny Kogan,20
473,2005-03-21,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,No Doctor,20
474,2005-03-21,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,George Abercrombie,20
475,2005-03-21,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Ben Goldstein,20
476,2005-03-21,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Mihail Kim,20
477,2005-03-21,Redmond,Redmond,WA,1,09:00:00,05:00:00,Kevin Mitchell,20
478,2005-03-21,Redmond,Redmond,WA,2,01:00:00,21:00:00,Michael John Greer,20
479,2005-03-22,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,No Doctor,20
480,2005-03-22,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Mihail Kim,20
481,2005-03-22,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,George Abercrombie,20
482,2005-03-22,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,No Doctor,20
483,2005-03-22,Redmond,Redmond,WA,1,09:00:00,05:00:00,Johnny Kogan,20
484,2005-03-22,Redmond,Redmond,WA,2,01:00:00,21:00:00,Kelly Steiner,20
485,2005-03-23,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Alan Frintu,20
486,2005-03-23,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,George Abercrombie,20
487,2005-03-23,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Elizabeth Berndt,20
488,2005-03-23,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,No Doctor,20
489,2005-03-23,Redmond,Redmond,WA,1,09:00:00,05:00:00,Rudolph Ison,20
490,2005-03-23,Redmond,Redmond,WA,2,01:00:00,21:00:00,Ben Goldstein,20
491,2005-03-24,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Johnny Kogan,20
492,2005-03-24,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Robert Hodges,20
493,2005-03-24,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Mihail Kim,20
494,2005-03-24,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Mihail Kim,20
495,2005-03-24,Redmond,Redmond,WA,1,09:00:00,05:00:00,Laura German,20
496,2005-03-24,Redmond,Redmond,WA,2,01:00:00,21:00:00,Mihail Kim,20
497,2005-03-25,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Mihail Kim,20
498,2005-03-25,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Kelly Steiner,20
499,2005-03-25,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Elizabeth Berndt,20
500,2005-03-25,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Ben Goldstein,20
501,2005-03-25,Redmond,Redmond,WA,1,09:00:00,05:00:00,Laura German,20
502,2005-03-25,Redmond,Redmond,WA,2,01:00:00,21:00:00,Alan Frintu,20
503,2005-03-26,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Rudolph Ison,20
504,2005-03-26,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Laura German,20
505,2005-03-26,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Alan Frintu,20
506,2005-03-26,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,No Doctor,20
507,2005-03-26,Redmond,Redmond,WA,1,09:00:00,05:00:00,George Abercrombie,20
508,2005-03-26,Redmond,Redmond,WA,2,01:00:00,21:00:00,Mihail Kim,20
509,2005-03-27,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Michael John Greer,20
510,2005-03-27,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Michael John Greer,20
511,2005-03-27,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Michael John Greer,20
512,2005-03-27,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Michael John Greer,20
513,2005-03-27,Redmond,Redmond,WA,1,09:00:00,05:00:00,Kevin Mitchell,20
514,2005-03-27,Redmond,Redmond,WA,2,01:00:00,21:00:00,Robert Hodges,20
515,2005-03-28,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Robert Hodges,20
516,2005-03-28,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Kelly Steiner,20
517,2005-03-28,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Alan Frintu,20
518,2005-03-28,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,George Abercrombie,20
519,2005-03-28,Redmond,Redmond,WA,1,09:00:00,05:00:00,Johnny Kogan,20
520,2005-03-28,Redmond,Redmond,WA,2,01:00:00,21:00:00,Kelly Steiner,20
521,2005-03-29,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Elizabeth Berndt,20
522,2005-03-29,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Laura German,20
523,2005-03-29,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,George Abercrombie,20
524,2005-03-29,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Mihail Kim,20
525,2005-03-29,Redmond,Redmond,WA,1,09:00:00,05:00:00,Alan Frintu,20
526,2005-03-29,Redmond,Redmond,WA,2,01:00:00,21:00:00,No Doctor,20
527,2005-03-30,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Elizabeth Berndt,20
528,2005-03-30,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Kevin Mitchell,20
529,2005-03-30,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Johnny Kogan,20
530,2005-03-30,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Alan Frintu,20
531,2005-03-30,Redmond,Redmond,WA,1,09:00:00,05:00:00,Elizabeth Berndt,20
532,2005-03-30,Redmond,Redmond,WA,2,01:00:00,21:00:00,Kevin Mitchell,20
533,2005-03-31,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Kevin Mitchell,20
534,2005-03-31,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,George Abercrombie,20
535,2005-03-31,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Mihail Kim,20
536,2005-03-31,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Michael John Greer,20
537,2005-03-31,Redmond,Redmond,WA,1,09:00:00,05:00:00,Johnny Kogan,20
538,2005-03-31,Redmond,Redmond,WA,2,01:00:00,21:00:00,Alan Frintu,20
539,2005-04-01,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Kelly Steiner,20
540,2005-04-01,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Kevin Mitchell,20
541,2005-04-01,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Kevin Mitchell,20
542,2005-04-01,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Kevin Mitchell,20
543,2005-04-01,Redmond,Redmond,WA,1,09:00:00,05:00:00,Alan Frintu,20
544,2005-04-01,Redmond,Redmond,WA,2,01:00:00,21:00:00,Elizabeth Berndt,20
545,2005-04-02,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Alan Frintu,20
546,2005-04-02,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Kevin Mitchell,20
547,2005-04-02,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Rudolph Ison,20
548,2005-04-02,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Robert Hodges,20
549,2005-04-02,Redmond,Redmond,WA,1,09:00:00,05:00:00,Rudolph Ison,20
550,2005-04-02,Redmond,Redmond,WA,2,01:00:00,21:00:00,Elizabeth Berndt,20
551,2005-04-03,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Kevin Mitchell,20
552,2005-04-03,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Johnny Kogan,20
553,2005-04-03,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Kelly Steiner,20
554,2005-04-03,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Alan Frintu,20
555,2005-04-03,Redmond,Redmond,WA,1,09:00:00,05:00:00,Ben Goldstein,20
556,2005-04-03,Redmond,Redmond,WA,2,01:00:00,21:00:00,George Abercrombie,20
557,2005-04-04,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,George Abercrombie,20
558,2005-04-04,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Alan Frintu,20
559,2005-04-04,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Kelly Steiner,20
560,2005-04-04,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Ben Goldstein,20
561,2005-04-04,Redmond,Redmond,WA,1,09:00:00,05:00:00,George Abercrombie,20
562,2005-04-04,Redmond,Redmond,WA,2,01:00:00,21:00:00,George Abercrombie,20
563,2005-04-05,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Michael John Greer,20
564,2005-04-05,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Elizabeth Berndt,20
565,2005-04-05,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Kevin Mitchell,20
566,2005-04-05,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,No Doctor,20
567,2005-04-05,Redmond,Redmond,WA,1,09:00:00,05:00:00,No Doctor,20
568,2005-04-05,Redmond,Redmond,WA,2,01:00:00,21:00:00,Ben Goldstein,20
569,2005-04-06,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Kevin Mitchell,20
570,2005-04-06,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,George Abercrombie,20
571,2005-04-06,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Kevin Mitchell,20
572,2005-04-06,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Michael John Greer,20
573,2005-04-06,Redmond,Redmond,WA,1,09:00:00,05:00:00,Laura German,20
574,2005-04-06,Redmond,Redmond,WA,2,01:00:00,21:00:00,Ben Goldstein,20
575,2005-04-07,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Ben Goldstein,20
576,2005-04-07,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,No Doctor,20
577,2005-04-07,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Johnny Kogan,20
578,2005-04-07,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Ben Goldstein,20
579,2005-04-07,Redmond,Redmond,WA,1,09:00:00,05:00:00,Elizabeth Berndt,20
580,2005-04-07,Redmond,Redmond,WA,2,01:00:00,21:00:00,Elizabeth Berndt,20
581,2005-04-08,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Kelly Steiner,20
582,2005-04-08,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Kevin Mitchell,20
